name,affiliation,role,gender,tags,sector,type,cvr_person,cvr_affiliation,description
Mogens Dalegaard,VL gruppe 35 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Dalegaard Business Coaching A/S Adm. direktoer
Mogens Vedel Hesbaek,VL gruppe 35 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Per Aarsleff A/S
Niels Aage Kjaer,VL gruppe 35 – Aarhus,NA,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4003887355,NA,AVK Holding A/S Direktoer
Niels Hoejberg,VL gruppe 35 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,AArhus Kommune Stadsdirektoer
Nils Jacob Haaning,VL gruppe 35 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Bactoforce International Managing Director
Ole Capion,VL gruppe 35 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Ole Capion
Ole Lysgaard Madsen,VL gruppe 35 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,TAGARNO Adm. direktoer
Peter Ekman,VL gruppe 35 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Storkesig ApS Direktoer
Peter Hundborg,VL gruppe 35 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Arla Foods Director PMO
Poul Steen Rasmussen,VL gruppe 35 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4003917827,NA,Genan Holding A/S CEO
Soeren Noerbjerg,VL gruppe 35 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Clearwater International K/S Partner
Soeren Thingbak,VL gruppe 35 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,"Center for Miljoe og Energi, Affaldsvarme Aarhus Funktionsleder Drift og Materiel"
Stig Hellstern,VL gruppe 35 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Jydsk Emblem Fabrik A/S Adm. direktoer
Torben OEstergaard Mouritsen,VL gruppe 35 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4000490141,NA,Normal ApS Direktoer
Torben Soerensen 40990,VL gruppe 35 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,VKR Holding A/S Group Executive Officer
Anni Bundgaard,VL gruppe 35 – Aarhus,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Skanderborg Kommune Citychef
Bente Josefsen 40986,VL gruppe 35 – Aarhus,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,A. Espersen A/S Produktionsdirektoer
Kirsten Bach-Holck,VL gruppe 35 – Aarhus,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Morgenavisen Jyllands-Posten Direktoer
Mette Hejl,VL gruppe 35 – Aarhus,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Pravda A/S Adm. direktoer
Mette Neville,VL gruppe 35 – Aarhus,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,4000469300,NA,Aarhus Universitet Business and Social Sciences Professor
Pia Soegaard-Nielsen,VL gruppe 35 – Aarhus,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,4003943563,NA,Center for Byudvikling & Mobilitet Juridisk Chef
Anders Stahlschmidt,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4004030800,NA,Danfoss A/S
Andy Noerregaard Andersen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4000241758,NA,Andy Andersen
Arne Iversen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Dani-Tech A/S Adm. direktoer
Arthur Emil Müller,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4000406035,NA,Müller Gas Equipment A/S Direktoer
Bo Lybaek,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4004012613,NA,GPV International A/S President & CEO
Claus Guldager,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4003866970,NA,Andersen Partners Advokatfirma Partner
Claus Schmidt 41147,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,UdviklingsRaad Soenderjylland Direktoer
Egon Borgkvist Jensen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Linak A/S VP & COO
Erling Martin Jacobsen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,MARTIN Handel og Invest Direktoer
Hans Schmidt-Hansen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4003912131,NA,Agena A/S Direktoer
Helge Andreassen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Dagbladet Boersen Redaktoer
Henrik Marius Meldgaard,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4000280226,NA,Meldgaard Gruppen Direktoer
Henrik Thykjaer,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Aabenraa Havn Havnedirektoer
Jens Erik Platz,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4003850771,NA,Brdr. Platz A/S Adm. direktoer
Jens Iwer Petersen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4003903488,NA,Jens Iwer Petersen
Jens Jepsen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Compass Advokatfirma Advokat
Jens Klavsen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4004039564,NA,Fleggaard Holding A/S Direktoer
Joergen Seeberg,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Contiga Tinglev A/S Fabrikschef
Joergen Stroem,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,BEMA A/S Adm. direktoer
John C. Engel,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,F. Engel K/S Sales & Buying Manager
Kaj Glochau,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,"EY Partner, Statsaut.revisor"
Karsten Rewitz,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Contiga Tinglev A/S Adm. direktoer
Klaus Andersen 41140,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,LandboSyd Direktoer
Kraen B. Nielsen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Berendsen Textil Services A/S Direktoer
Lars Foged Andersen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Skare Foods A/S
Lars M. Clausen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,"LMC Holding, Aabenraa ApS Adm. direktoer"
Laurits Th. Larsen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Larsen Strings A/S CEO
Leif Friis Joergensen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Naturmaelk Mejerichef
Leif Max Hansen 22332,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Compass Advokatfirma I/S Advokat
Mogens B. Soerensen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Nykredit Omraadedirektoer
Niels Frederik Bergh-Hansen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4003952672,NA,Niels Bergh-Hansen CEO
Niels Johannesen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Ny Aabenraa Kommune Kommunaldirektoer
Niels Thorup,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,"Falck A/S, Emergency - Nordic Countries COO, Vice President"
Ole Skovgaard-Simonsen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Deloitte Statsaut. revisor
Peter Erik Hansen 30192,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4000406034,NA,Cormall Agro Holding A/S Direktoer
Peter Joergensen 30391,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Noerremoelle ApS Adm. direktoer
Preben Fogtmann,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4000051076,NA,Koff A/S Direktoer
René K. Johannsen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Automatic Syd A/S Adm. direktoer
Soeren Birger Christiansen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Bukh A/S Adm. direktoer
Svend Brodersen,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Gram Slot Direktoer
Tommy Thansky,VL gruppe 37 – Soenderjylland,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,ECCO Sko A/S Vice President
Helle Taulbjerg,VL gruppe 37 – Soenderjylland,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Hotel Europa Direktoer
Karen Froesig,VL gruppe 37 – Soenderjylland,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,4003962787,NA,Sydbank A/S Bankdirektoer
Mette Broendum,VL gruppe 37 – Soenderjylland,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Lindab Profil A/S Direktoer
Anders Kronborg,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4004031384,NA,Leo Pharma CFO
Bjarne Hastrup,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,AEldre Sagen Adm. direktoer
Carmine Gioia,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Saxo Bank Chief Data Scientist Officer
Jens Bjerregaard Christensen,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4004054188,NA,Naturstyrelsen Nordsjaelland Skovrider
Jesper Ridder Olsen,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4000763951,NA,"Partner, Statsautoriseret revisor 	EY"
Lars Bernhard Joergensen 21275,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4003991825,NA,Lars Bernhard Joergensen Adm. direktoer
Lars Groenborg Eskesen,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4003896224,NA,Nordic Biotech Direktoer
Lars HannibalLars,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,OUR Recordings Guitarist/Direktoer
Lars Johan Findsen,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Forsvarsministeriet Departementschef
Lars Ole Kornum,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4000213874,NA,Scanventure Adm. direktoer
Mads Kjoeller Damkjaer,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,PA Consulting Group Head of Innovation Service Nordic
Michael OEsterlund Madsen,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,5250638,NA,Group CFO 	Michael OEsterlund Madsen
Michael Telling,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Administrerende direktoer/Managing Director 	Michael Telling
Mikael Worning,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4003917113,NA,Vice Adm. Direktoer 	Oticon A/S
Mogens Kring Rasmussen,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4004039640,NA,Adm. direktoer 	DJOEF
Morten Christiansen,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4003806673,NA,HI3G CEO
Nicolai Buhl Andersen,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Coloplast AS Senior Vice President
Simon Evers,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Kalsmose-Hjelmborg Bech-Bruun	Managing Partner
Soeren Lehn,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,PA Consulting Group Senior Partner
Soeren Vasehus Madsen,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Konsulent og bestyrelsesmedlem 	- SVA Consulting Aps.
Thomas Bjoernholm,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4004156033,NA,Koebenhavns Universitet Prorektor for forskning og innovation
Thomas Blach 35129,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,FirstLine Communication Managing Partner
Tim Holberg Fog,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,HjemmeTandlaegen I/S Direktoer
Tobias Petri,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Tobias Petri (firma)
Torben Laustsen,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4004135758,NA,Nordea Bank Danmark A/S Bankdirektoer
Troels Bülow-Olsen,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4000688872,NA,Totalkredit A/S Direktoer
Ulrik Kolding Hartvig,VL gruppe 4 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4004078207,NA,Brdr. Hartmann A/S CEO
Anne-Marie Levy Rasmussen,VL gruppe 4 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Direktoer 	GlaxoSmithKline A/S
Bente Hyldahl Fogh,VL gruppe 4 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Laegeforeningen Adm. direktoer
Dorrit Vanglo,VL gruppe 4 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,4004001627,NA,Direktoer 	Loenmodtagernes Dyrtidsfond
Eva Merete Soefelde Berneke,VL gruppe 4 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,4000713364,NA,KMD A/S CEO
Helle Bach 40216,VL gruppe 4 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,4004135173,NA,DSV A/S Koncern HR-direktoer
Laila Mortensen,VL gruppe 4 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,4004164176,NA,Adm. direktoer 	Industriens Pension
Lene Dammand Lund,VL gruppe 4 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,4000363420,NA,Rektor - Det Kongelige Danske Kunstakademi
Pui Ling Lau,VL gruppe 4 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,4004111440,NA,Realdania COO
Alfred Moeller Josefsen,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4003969780,NA,Alfred A/S Foredragsholder og ledelsesraadgiver
Allan Kjaer Andersen,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,OErestad Gymnasium Rektor
Anders Ladekarl,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Roede Kors Generalsekretaer
Bjoern Erichsen,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,EBU Television Director EBU
Bo Smith 4492,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4003956291,NA,Tidl. Departementschef
Christian Bason,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Dansk Design Center Adm. direktoer
Erik Hoffmann-Petersen,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4000082632,NA,Windbuilders ApS Adm. direktoer
Henning Baunbaek Dyremose,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4000239004,NA,Direktoer Henning Dyremose Direktoer
Jan Rose Skaksen,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Det Nationale Institut for Kommuners og Regioners Analyse og Forskning Direktoer
Jens Michael Howitz,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Russell Reynolds Associates Managing Director
Jesper Eigen Moeller,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4003959949,NA,Jesper Moeller Director/Senior Advisor
Jesper Fisker,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Ministeriet for Boern og Undervisning Departementschef
Jesper Klit,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Jesper Klit & Partners Adm. direktoer
Joergen Peter Rasmussen,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4004119508,NA,Fourclover APS Direktoer
Joergen Soendergaard 17904,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,SFI - Det Nationale Forskningscenter for Velfaerd Direktoer
Jon Laessoee Stephensen,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Aveny Teatret Direktoer
Lars Lokdam,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4000534217,NA,"NJORD Law Firm Advokat (L), Managing Partner"
Lars Michael Folkmann,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4004027590,NA,CO-RO A/S EVP Global Sales & Marketing
Martin Philip Bendsoee,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4004105558,NA,DTU Dekan
Morten Moenster,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,KPMG P/S Head of Advisory & Partner
Palle Stroem,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Monday Media Nordisk Udviklingschef
Peder Michael Pruzan-joergensen,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,"BSR Vice President, Europe, Middle East, and Africa"
Peter Lauritzen 30500,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Roskilde Universitet Universitetsdirektoer
Tomas Therkildsen 41416,VL gruppe 42 - Koebenhavn,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Naestved Kommune Kommunaldirektoer
Anne-Grethe Foss,VL gruppe 42 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Metroselskabet Adm. direktoer
Anne-Marie Arleth Skov,VL gruppe 42 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,4004103465,NA,Tuborgfondet Direktoer
Birgitte Nauntofte,VL gruppe 42 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,4003987076,NA,"Novo Nordisk Fonden CEO, Professor"
Charlotte Hummer Vad,VL gruppe 42 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Novozymes Head of Global Communication Services
Helene Hoffmann,VL gruppe 42 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Type2dialog ApS Adm. direktoer
Karin Garre,VL gruppe 42 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Region Hovedstadens Psykiatri Centerchef
Kirsten Aarup Drejer,VL gruppe 42 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,4000353569,NA,Symphogen A/S Adm. direktoer
Lene Tranberg,VL gruppe 42 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,4004024351,NA,Lundgaard & Tranberg Arkitektfirma A/S Arkitekt
Mette Vestergaard Jakobsen,VL gruppe 42 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,4004128543,NA,Mannaz Adm. direktoer
Sanne Wall-Gremstrup,VL gruppe 42 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,4000728951,NA,Arkitektens Forlag Adm. direktoer
Tanja Franck,VL gruppe 42 - Koebenhavn,Member,Women,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Statsministeriet Departementsraad
Allan Gross-Nielsen,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4003909537,NA,AS3 A/S Adm. direktoer
Asger Thierry,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Minerva Group A/S Adm. direktoer
Bent Skovsen,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Skovsen Development Direktoer
Carsten Dan Madsen,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,FLEXA A/S
Christer Lidzelius,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Kaospiloterne Direktoer
Claus Sjaelland Noergaard,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Trip Trap WoodCare A/S adm. direktoer
Ebbe Malte Iversen,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4000095851,NA,Per Aarsleff A/S Adm.direktoer
Erik Hansen 8009,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Danforel A/S Direktoer
Erik Laursen 41456,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Avanti Wind Systems Administrerende direktoer
Frands Jepsen,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Knud Jepsen A/S Adm. direktoer
Glenn Elmbaek,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Arkitema K/S Senior Kreativ Leder
Hans Houlind,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Houlind Consult ApS Direktoer
Hans Olesen Damgaard,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4004031355,NA,Stibo A/S Adm. direktoer
Harald Birkwald,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Birkwald Holding Aps Direktoer
Henrik Harbo,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Flensby & Partners A/S Partner
Henrik Knudsen 41454,VL gruppe 44 – Aarhus,NA,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,2care4.dk CEO
Jacob Nielsen 13952,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Jacob Nielsen
Jan Christensen 41450,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Danish Crown A/S CFO DC Pork
Jan Schouby,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Jan Schouby Chefredaktoer
Jan Snogdal,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4000286477,NA,Lett Advokatpartnerselskab Advokat
Jan Ulsoe Madsen,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4004160463,NA,BankNordik Landedirektoer
Jens Mastrup,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Kildebjerg Ry A/S Direktoer
Jens Otto Kjaer Hansen,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Danmarks Medie- og Journalisthoejskole Rektor
Jens Soegaard,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Front-House A/S Direktoer
Jens Weiersoee Jakobsen,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,"EY P/S Partner, statsaut. revisor"
Joergen Due Jensen,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Linddana A/S Adm. direktoer
Joergen Noes,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Expromo Europe A/S Direktoer
John Jensen 16995,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,NA,NA,Advizer Partner
Knud Bundgaard,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4000681879,NA,Ferskvandscentret og AQUA Akvarium & Dyrepark Adm. direktoer
Lars Fournaise,VL gruppe 44 – Aarhus,Member,Men,"Leaders, Network, VL",VL_networks,Leadership networks,4000214850,NA,Aarhus Elite A/S Bestyrelsesformand
